,Administrative_Visited,Administrative_Duration,Informational_Visited,Informational_Duration,ProductRelated_Visited,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Average_D,Average_user_visit
169,0,0.0,0,0.0,20,665.4722222,0.0,0.0145,0.0,0.8,Feb,3,2,7,4,Returning_Visitor,Yes,NotBuy,221.82407406666667,6.666666666666667
170,1,0.0,0,0.0,15,487.5,0.0,0.019166667,0.0,0.8,Feb,1,1,2,4,Returning_Visitor,Yes,NotBuy,162.5,5.333333333333333
171,0,0.0,0,0.0,17,437.1666667,0.011111111,0.033333333,0.0,0.0,Feb,2,4,1,3,Returning_Visitor,No,NotBuy,145.72222223333333,5.666666666666667
172,0,0.0,0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,Feb,1,1,1,3,Returning_Visitor,No,NotBuy,18.333333333333332,1.0
173,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.8,Feb,1,1,1,2,Returning_Visitor,Yes,NotBuy,0.0,0.3333333333333333
174,5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,Yes,NotBuy,162.7425926,9.666666666666666
175,3,87.0,0,0.0,10,320.5,0.0,0.015384615,0.0,0.0,Feb,1,1,2,3,Returning_Visitor,No,NotBuy,135.83333333333334,4.333333333333333
176,0,0.0,0,0.0,7,666.0,0.0,0.014285714,0.0,0.0,Feb,1,1,6,2,Returning_Visitor,No,NotBuy,222.0,2.3333333333333335
177,1,0.0,0,0.0,21,405.7095238,0.010743802,0.047002635,0.0,0.0,Feb,1,1,1,4,Returning_Visitor,No,NotBuy,135.23650793333334,7.333333333333333
178,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,3,2,3,3,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
179,0,0.0,0,0.0,6,163.25,0.033333333,0.033333333,0.0,0.6,Feb,1,1,6,2,Returning_Visitor,No,NotBuy,54.416666666666664,2.0
180,0,0.0,0,0.0,17,284.25,0.0,0.011764706,0.0,0.0,Feb,3,2,6,2,Returning_Visitor,Yes,NotBuy,94.75,5.666666666666667
181,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,Feb,4,2,1,3,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
182,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,4,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
183,0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Feb,3,2,1,3,Returning_Visitor,Yes,NotBuy,86.66666666666667,2.6666666666666665
184,0,0.0,16,1210.397619,5,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,No,NotBuy,496.75158730000004,7.0
185,0,0.0,0,0.0,20,927.45,0.011111111,0.027248677,8.000740741,0.0,Mar,1,1,3,1,Returning_Visitor,No,NotBuy,309.15000000000003,6.666666666666667
186,2,9.0,0,0.0,50,836.8,0.0,0.006339869,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,No,NotBuy,281.93333333333334,17.333333333333332
187,10,293.7782051,2,153.0,96,3283.166739,0.001960784,0.013509414,0.0,0.0,Mar,3,2,6,2,Returning_Visitor,Yes,NotBuy,1243.3149813666666,36.0
188,9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Mar,2,2,7,2,Returning_Visitor,No,Buy,676.2732323333333,19.666666666666668
189,3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,1035.3747026666667,24.0
190,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,No,NotBuy,0.0,0.6666666666666666
191,3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,No,NotBuy,1486.4166666666667,10.666666666666666
192,3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,No,NotBuy,123.66666666666667,4.0
193,0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,No,NotBuy,14.0,1.0
194,0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,Yes,NotBuy,118.1111111,7.333333333333333
195,0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,No,NotBuy,1185.53747,32.666666666666664
196,2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Mar,2,2,4,2,New_Visitor,No,Buy,921.2611109999999,23.333333333333332
197,3,112.9607843,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,No,NotBuy,1042.3264344333334,5.333333333333333
198,0,0.0,0,0.0,17,840.2333333,0.0,0.001666667,109.176,0.0,Mar,2,2,9,2,New_Visitor,No,Buy,280.07777776666666,5.666666666666667
199,3,94.0,2,125.0,55,1970.844805,0.0,0.001724138,96.25511582,0.0,Mar,2,4,1,2,New_Visitor,Yes,Buy,729.9482683333332,20.0
200,1,32.0,0,0.0,50,2867.0,0.0,0.004,153.4432478,0.0,Mar,2,2,7,8,Returning_Visitor,Yes,Buy,966.3333333333334,17.0
201,0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,Yes,NotBuy,14.333333333333334,1.6666666666666667
202,5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Mar,1,1,1,2,New_Visitor,No,NotBuy,167.5,6.0
203,0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Mar,1,2,1,8,Returning_Visitor,No,NotBuy,44.5,1.0
204,1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,No,NotBuy,138.8888889,4.333333333333333
205,3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Mar,2,2,5,2,New_Visitor,No,NotBuy,244.91666666666666,6.333333333333333
206,1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Mar,2,5,2,3,New_Visitor,No,Buy,449.9166666666667,5.666666666666667
207,2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Mar,2,2,7,2,New_Visitor,Yes,NotBuy,199.5,2.3333333333333335
208,3,107.0,0,0.0,4,145.8333333,0.0,0.016666667,0.0,0.0,Mar,3,2,7,1,New_Visitor,No,NotBuy,84.27777776666666,2.3333333333333335
209,0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,No,NotBuy,243.66666666666666,2.6666666666666665
210,2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,No,NotBuy,121.33333333333333,2.3333333333333335
211,0,0.0,0,0.0,14,565.3333333,0.037619048,0.04952381,0.0,0.0,Mar,2,6,3,1,Returning_Visitor,No,NotBuy,188.44444443333336,4.666666666666667
212,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,No,NotBuy,16.666666666666668,0.6666666666666666
213,4,57.0,0,0.0,7,591.0,0.006666667,0.033333333,0.0,0.0,Mar,1,2,6,6,Returning_Visitor,Yes,NotBuy,216.0,3.6666666666666665
214,2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,No,NotBuy,181.33333333333334,5.0
215,2,123.0,2,306.3333333,18,483.8333333,0.0,0.02,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,No,NotBuy,304.38888886666666,7.333333333333333
216,2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Mar,1,2,7,3,Returning_Visitor,No,NotBuy,53.333333333333336,2.0
217,0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Mar,2,4,2,2,Returning_Visitor,No,NotBuy,397.462037,11.666666666666666
218,0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,No,NotBuy,66.0,4.0
219,0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Mar,2,4,3,12,Returning_Visitor,No,NotBuy,5.0,1.0
220,2,38.0,0,0.0,14,643.0,0.0,0.013333333,35.0928,0.0,Mar,2,2,5,1,Returning_Visitor,No,Buy,227.0,5.333333333333333
221,0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,7.666666666666667,1.6666666666666667
222,0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,No,NotBuy,4.666666666666667,1.3333333333333333
223,1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Mar,2,2,1,8,New_Visitor,No,NotBuy,88.16666666666667,2.3333333333333335
224,1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,No,NotBuy,840.7682233333334,9.666666666666666
225,0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,Yes,NotBuy,6.333333333333333,0.6666666666666666
226,5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,No,NotBuy,585.7777776666667,14.666666666666666
227,0,0.0,0,0.0,9,102.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,No,NotBuy,34.166666666666664,3.0
228,0,0.0,0,0.0,16,2337.0,0.0,0.013333333,17.76266667,0.0,Mar,2,2,1,1,Returning_Visitor,No,Buy,779.0,5.333333333333333
229,0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,No,NotBuy,627.8333333333334,6.333333333333333
230,2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Mar,2,2,7,9,Returning_Visitor,Yes,NotBuy,425.76666666666665,17.333333333333332
231,6,666.8333333,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,No,NotBuy,780.4722221000001,9.333333333333334
232,0,0.0,0,0.0,9,132.0,0.011111111,0.033333333,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,Yes,NotBuy,44.0,3.0
233,1,73.0,1,740.0,50,1434.255128,0.0,0.019230769,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,Yes,NotBuy,749.0850426666666,17.333333333333332
234,2,154.0,0,0.0,18,367.25,0.005263158,0.044210526,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,Yes,NotBuy,173.75,6.666666666666667
235,3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,No,NotBuy,167.02777777666668,5.0
236,3,118.5,0,0.0,29,1482.210784,0.006896552,0.010600255,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,Yes,NotBuy,533.5702613333334,10.666666666666666
237,6,153.5,0,0.0,34,1048.492063,0.011578947,0.032225685,0.0,0.0,Mar,2,6,1,1,Returning_Visitor,Yes,NotBuy,400.664021,13.333333333333334
238,0,0.0,0,0.0,9,478.0,0.0,0.011111111,0.0,0.0,Mar,3,2,2,3,Returning_Visitor,Yes,NotBuy,159.33333333333334,3.0
239,0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,No,NotBuy,326.75,5.333333333333333
240,8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,No,NotBuy,406.14769133333334,20.0
241,2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,No,NotBuy,125.8888889,8.0
242,1,0.0,0,0.0,18,1489.083333,0.023529412,0.046470588,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,No,NotBuy,496.361111,6.333333333333333
243,0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,Yes,NotBuy,1203.111111,9.666666666666666
244,0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Mar,2,10,1,2,Returning_Visitor,No,NotBuy,251.0,2.3333333333333335
245,0,0.0,0,0.0,31,688.1666667,0.0,0.019354839,0.0,0.0,Mar,4,1,1,3,Returning_Visitor,No,NotBuy,229.38888889999998,10.333333333333334
246,0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Mar,2,2,8,1,Returning_Visitor,No,NotBuy,270.3333333333333,4.666666666666667
247,1,22.0,0,0.0,9,415.25,0.033333333,0.048148148,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,No,NotBuy,145.75,3.3333333333333335
248,16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Mar,2,2,3,2,Returning_Visitor,No,Buy,354.5482563666667,16.0
249,1,21.33333333,1,235.0,71,2753.378571,0.012676056,0.015201207,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,Yes,NotBuy,1003.2373014433334,24.333333333333332
250,2,191.0,1,100.0,46,2452.582143,0.007246377,0.022253906,0.0,0.0,Mar,3,2,9,3,Returning_Visitor,Yes,NotBuy,914.527381,16.333333333333332
251,0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,No,NotBuy,1729.5,6.0
252,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,No,NotBuy,0.0,0.6666666666666666
253,0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,No,NotBuy,19.0,1.6666666666666667
254,0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,Yes,NotBuy,2.6666666666666665,0.6666666666666666
255,4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,No,NotBuy,509.0530303333333,7.666666666666667
256,1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,No,NotBuy,11.0,1.0
257,5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Mar,1,1,7,8,Returning_Visitor,No,NotBuy,920.8333333333334,3.0
258,0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,No,NotBuy,281.4166666666667,15.0
259,0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,8,New_Visitor,No,NotBuy,62.666666666666664,2.6666666666666665
260,3,51.0,0,0.0,14,527.375,0.015555556,0.033862434,0.0,0.0,Mar,7,1,6,1,Returning_Visitor,Yes,NotBuy,192.79166666666666,5.666666666666667
261,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,3,5,2,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
262,1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473118,0.0,Mar,2,2,3,2,Returning_Visitor,Yes,Buy,712.9206350000001,10.333333333333334
263,0,0.0,0,0.0,9,116.3333333,0.0,0.066666667,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,38.77777776666667,3.0
264,0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,No,NotBuy,132.33333333333334,10.0
265,0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Mar,2,5,3,1,Returning_Visitor,Yes,Buy,1740.0277776666665,21.0
266,0,0.0,0,0.0,20,219.3333333,0.0,0.011666667,0.0,0.0,Mar,1,8,7,2,Returning_Visitor,No,NotBuy,73.1111111,6.666666666666667
267,0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Mar,2,2,1,10,Returning_Visitor,No,NotBuy,24.666666666666668,1.6666666666666667
268,0,0.0,0,0.0,15,1559.6,0.0,0.033846154,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,No,NotBuy,519.8666666666667,5.0
269,0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,Yes,NotBuy,78.83333333333333,2.0
270,1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,Yes,NotBuy,119.55555556666667,5.0
271,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
272,1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Mar,1,1,1,8,New_Visitor,No,NotBuy,99.83333333333333,5.0
273,4,27.0,0,0.0,42,601.7666667,0.0,0.004545455,0.0,0.0,Mar,2,5,3,3,Returning_Visitor,No,NotBuy,209.5888889,15.333333333333334
274,0,0.0,0,0.0,5,75.5,0.02,0.013333333,0.0,0.0,Mar,1,1,2,9,Returning_Visitor,Yes,NotBuy,25.166666666666668,1.6666666666666667
275,0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Mar,2,5,6,1,Returning_Visitor,No,NotBuy,51.0,0.6666666666666666
276,4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Mar,1,1,1,3,Returning_Visitor,Yes,Buy,70.73333333333333,4.666666666666667
277,0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,No,NotBuy,1219.5,6.0
278,0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,No,NotBuy,387.5,1.6666666666666667
279,0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,No,NotBuy,185.53333333333333,10.666666666666666
280,0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,Yes,NotBuy,13.666666666666666,1.0
281,0,0.0,0,0.0,11,300.0714286,0.0,0.02,53.9892,0.0,Mar,2,2,1,11,Returning_Visitor,Yes,Buy,100.02380953333333,3.6666666666666665
282,13,1249.809524,4,205.0,36,1626.625433,0.010638298,0.026186255,6.831792392,0.0,Mar,3,2,2,3,Returning_Visitor,No,NotBuy,1027.1449856666666,17.666666666666668
283,0,0.0,0,0.0,6,69.25,0.0,0.044444444,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,No,NotBuy,23.083333333333332,2.0
284,2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Mar,3,9,9,2,Returning_Visitor,No,NotBuy,519.6999999999999,4.0
285,0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,No,NotBuy,134.0,2.6666666666666665
286,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
287,0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,1108.111111,11.666666666666666
288,11,215.5238095,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Mar,2,2,5,1,Returning_Visitor,No,NotBuy,1107.6745871666667,33.0
289,0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,Mar,1,1,1,10,Returning_Visitor,No,NotBuy,19.666666666666668,1.3333333333333333
290,1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,No,NotBuy,356.75115733333337,17.333333333333332
291,2,20.0,0,0.0,7,720.0,0.0,0.011111111,0.0,0.0,Mar,2,2,3,6,Returning_Visitor,No,NotBuy,246.66666666666666,3.0
292,0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,2,1,Returning_Visitor,No,NotBuy,301.8285353666667,13.333333333333334
293,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,Yes,NotBuy,0.0,0.3333333333333333
294,2,8.0,1,14.33333333,14,603.6666667,0.0,0.0125,44.67925,0.0,Mar,2,2,1,7,Returning_Visitor,No,Buy,208.66666667666664,5.666666666666667
295,0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Mar,3,2,1,3,Returning_Visitor,No,Buy,109.6388889,4.333333333333333
296,0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Mar,2,5,1,1,Returning_Visitor,No,NotBuy,259.6055555666667,11.0
297,4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907308,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,No,NotBuy,340.9365079333333,8.666666666666666
298,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,1,1,8,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
299,0,0.0,0,0.0,3,227.5,0.0,0.022222222,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,No,NotBuy,75.83333333333333,1.0
300,5,227.3333333,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,Yes,NotBuy,252.07777776666663,7.333333333333333
301,0,0.0,0,0.0,15,872.8333333,0.0,0.026666667,0.0,0.0,Mar,2,2,2,3,Returning_Visitor,Yes,NotBuy,290.94444443333333,5.0
302,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,No,NotBuy,0.0,0.6666666666666666
303,0,0.0,0,0.0,35,835.0666667,0.012571429,0.044761905,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,No,NotBuy,278.3555555666667,11.666666666666666
304,0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,No,NotBuy,27.5,1.3333333333333333
305,0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,No,NotBuy,4.333333333333333,0.6666666666666666
306,0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,Yes,NotBuy,3.0,0.6666666666666666
307,0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,2.3333333333333335,0.6666666666666666
308,0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Mar,3,2,4,11,Returning_Visitor,No,NotBuy,31.5,4.0
309,5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Mar,1,1,4,9,Returning_Visitor,Yes,NotBuy,117.76666666666667,9.333333333333334
310,0,0.0,0,0.0,29,3312.5,0.013793103,0.028965517,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,No,NotBuy,1104.1666666666667,9.666666666666666
311,0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Mar,2,5,1,3,Returning_Visitor,Yes,NotBuy,25.0,1.0
312,2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,27.333333333333332,4.0
313,0,0.0,1,24.0,27,1547.5,0.003703704,0.014814815,0.0,0.0,Mar,3,2,1,1,Returning_Visitor,No,NotBuy,523.8333333333334,9.333333333333334
314,7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Mar,1,1,6,2,Returning_Visitor,No,NotBuy,501.04442050000006,14.666666666666666
315,3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,No,NotBuy,968.3666666666667,19.666666666666668
316,0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,No,NotBuy,32.0,0.6666666666666666
317,2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,No,NotBuy,581.3333333333334,1.6666666666666667
318,2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,52.666666666666664,2.3333333333333335
319,1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Mar,4,1,1,1,Returning_Visitor,No,NotBuy,464.7222223333333,15.666666666666666
320,1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.103020833,0.0,Mar,3,2,6,1,Returning_Visitor,No,Buy,507.2,8.0
321,0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,No,NotBuy,52.0,1.6666666666666667
322,0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,No,NotBuy,80.25,3.3333333333333335
323,2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,No,NotBuy,444.8333333333333,13.0
324,6,615.25,0,0.0,68,2524.719048,0.0,0.000175593,0.0,0.0,Mar,1,2,6,1,Returning_Visitor,No,NotBuy,1046.6563493333333,24.666666666666668
325,4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,55.0,2.6666666666666665
326,2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Mar,2,2,1,2,New_Visitor,No,NotBuy,60.666666666666664,1.3333333333333333
327,0,0.0,0,0.0,15,175.9166667,0.013333333,0.026666667,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,Yes,NotBuy,58.638888900000005,5.0
328,3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Mar,3,2,1,9,Returning_Visitor,No,NotBuy,105.58888889,4.666666666666667
329,2,58.0,0,0.0,7,101.8,0.0,0.011111111,0.0,0.0,Mar,3,2,8,2,New_Visitor,No,NotBuy,53.26666666666667,3.0
330,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,No,NotBuy,0.0,0.3333333333333333
331,3,48.5,0,0.0,55,1042.242857,0.0,0.002222222,0.0,0.0,Mar,4,2,1,2,New_Visitor,No,NotBuy,363.5809523333333,19.333333333333332
332,1,21.0,3,116.0,21,613.6666667,0.008333333,0.023611111,0.0,0.0,Mar,1,2,1,1,Returning_Visitor,No,NotBuy,250.22222223333333,8.333333333333334
333,4,115.3333333,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,No,NotBuy,568.0925924333334,22.666666666666668
334,0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,No,NotBuy,1678.2222223333335,25.333333333333332
335,1,8.0,0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,No,NotBuy,92.5,5.0
336,1,32.28571429,0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Mar,3,2,1,3,Returning_Visitor,No,NotBuy,422.82857143,3.0
